,Autosomal_dominant,Clinvar,Drug_bank,GWAS_nearest,Haploinsufficient,MGI_essential,MissenseZ_Samocha,OMIM_diseasegenes,Olfactory,TF,Universe,eGenes_ENTREZ_Whole_Blood.v7.signif_variant_gene_pairs,eQTL_deficient,highPLI_Exac,highPhi,highShet_Cassa,high_EDS,indSNPs_r01_100kb,indSNPs_r01_10kb,indSNPs_r03_100kb,indSNPs_r03_10kb,indSNPs_r05_100kb,indSNPs_r05_10kb
0,1.6456932543845446,1.1157321790114323,1.1068074548776436,1.0414517641172338,1.1752525614387048,1.7063860151704453,1.840788843421971,1.1600261606906983,0.0,0.8964196967601812,1.0,1.0662415316938625,0.5200683785976046,1.8036862227635675,1.6051740112641453,1.677650602969754,0.9003368659936,0.5800440061294252,0.5980196707184701,0.5557427119165852,0.5884312482271871,0.5674343538222637,0.5416073551208488
1,1.0538211190357172,1.1365093145609937,0.8230106715756837,1.056995820298088,1.2591991729700407,1.2690710062574164,1.5788879917155931,1.1216781884364604,0.0,0.7809717055107638,1.0,1.1681229301094211,0.2600341892988023,1.6406607372445527,1.8954714388331928,1.4569071025789968,0.8471351420939781,0.34372978141002974,0.44171907496250634,0.34305105673863284,0.4242178766289023,0.37828956921484247,0.4212501650939935
2,1.1859109777215067,1.0678180000994884,0.7960854734039604,1.0139432842446015,1.1774037253705634,1.2413271465119262,1.3568806228334167,1.0276858812135579,0.0,1.0681477032678561,1.0,1.1350652232010046,0.5427294829528083,1.3587157226628703,1.4370363417343284,1.133883780519582,0.9716836561896761,0.5380608422392359,0.5991142765831164,0.5292656169334021,0.5346703218634817,0.5053093127116302,0.5358999553226125
3,0.7693197384862076,0.9986206394119618,0.3995052329789011,1.0159320980909814,1.350548302603344,0.9656710180846227,1.158714803066895,0.9495232682920522,0.0,1.119871714548218,1.0,1.1515994999822867,0.4793567592483126,1.2067594577124585,1.2534415710165863,1.210691402243355,0.9094139136154583,0.5544388036180304,0.6423143415357571,0.5932997651460603,0.5847943527753777,0.5705616711427783,0.5513156934740391
4,0.7511245434019155,1.0353318813555712,0.7099243116724836,0.9314835394536441,0.7559799056734211,0.9523832688641125,0.8311059986716788,1.07439754561904,0.0,0.9377371410959227,1.0,1.0475571738659657,0.5854334627449269,0.8850389752183627,0.9226831669244832,0.9798952074074129,0.9418348590414465,0.6090590797201637,0.6527826487084779,0.638463798541495,0.6367145826550801,0.6378764530573069,0.6824396917346413
5,0.7795389099716263,1.0326236368131878,0.7378716365850957,1.0103636517555252,1.0913059499073685,0.8832048219223914,0.7333223847778584,0.9922537820784073,0.0,0.9575392215392844,1.0,1.0890770175456257,0.7150940205717063,0.8324705643524157,0.7342817285570026,0.9030415925076426,1.1090513212921163,0.6802985257073506,0.6931591637873176,0.7478513036902196,0.7731712912752575,0.7355630512510826,0.815754287959797
6,1.1280616617350916,1.099040748640409,1.1372649620056576,1.0554699716539369,1.1774037253705634,0.8719356773076853,0.6896851784567642,1.0228836107405972,0.0,0.9456849092626243,1.0,0.9978015217906504,0.976913069315055,0.8061944952884551,0.8895939258355365,0.7760268426960261,1.2135795874774014,0.8465490584563977,0.9190957652127355,0.9210596450529336,0.9939384188487803,0.9264004066379885,0.9378249218145718
7,1.0261992457352318,0.9361113083884584,1.022914356984479,1.0185126969267617,0.9245388399262144,0.8928671621480163,0.6967566456563442,0.95026976733299,0.0,0.8771148712506839,1.0,0.8899113082039911,1.1498849267234537,0.7015171917344174,0.7864686262247238,0.7313511156405257,1.2456190485706577,0.8675421802605123,1.068222581715613,0.8930204703832753,0.9659300868693619,0.8556964731638901,0.9774210663793385
8,1.0249493075552865,0.9848362250491974,1.0216684198870558,1.0639042897118012,0.9234127268446966,0.7674449666218837,0.5387674663674061,1.0353952508644249,0.02929515182471844,0.9032107550689704,1.0,0.8765313415407535,1.798569809316716,0.5411058668290702,0.32445006610658256,0.6742710557390399,1.2563791720910689,1.2961477174003204,1.216426375665979,1.2555668676633962,1.2863380775198974,1.2539598683232742,1.2904965375101707
9,0.6347932549720482,0.593864405337827,2.240630014386101,0.7922643656099181,0.16779103607358953,0.44990321796984994,0.5758311848473036,0.6658904816922371,9.954289324834944,1.5134842706610623,1.0,0.5793172135229347,2.9669167690973204,0.2253235527828498,0.15359333302120887,0.45726259449062173,0.6053125209602741,3.6785328001710305,3.1648585423213715,3.517561599994649,3.2070498336654465,3.5635592026694916,3.2409838175994707
