ENTREZ,WEIGHT
51176,1.0
2150,0.9017705058698203
960,0.8871898345836587
7153,0.8587418661013889
3486,0.8411573521777115
4678,0.8356593698661282
10492,0.8356253474105958
891,0.8335264112586768
22822,0.8329631112365522
11030,0.8318127575958502
6421,0.8312062697496986
5983,0.8260035228869352
1434,0.8255934376346804
4082,0.825442466373041
9444,0.8229834620498401
9319,0.822973725721481
1847,0.8224908794550404
10135,0.8213045304044314
471,0.8199949548071072
10979,0.819662659397684
3148,0.8195216931602051
3184,0.819335549016761
5567,0.8193085144748867
10606,0.8192927104805442
7050,0.8178409347567216
4288,0.8175218078191552
6240,0.817363578090002
1869,0.8154715046649913
10236,0.8152283097536143
3146,0.8144381748746602
6241,0.8139946389280784
991,0.813640898946664
3608,0.813057628001033
9184,0.812935413521581
6509,0.8119710508713268
6652,0.8119444736750142
334,0.8117660802602175
7520,0.8111808842909708
966,0.8111072349946912
6934,0.8107760980161444
2034,0.8104109933374314
4176,0.8100607311231159
7168,0.8096767424915291
6929,0.8085324204828833
694,0.8083158533931963
51646,0.8082238531150604
9232,0.8079178074352716
6653,0.8073895617581252
388,0.80738816311868
1191,0.8067009827524504
10657,0.8064030309161515
2495,0.8050488798363687
567,0.8049752533034572
2260,0.8041450064114083
6659,0.8039784266562123
4170,0.8034922059428261
2534,0.8033730548315056
9133,0.8027838781612203
3161,0.802173098702529
8140,0.8016662797653352
11004,0.8011784125339573
11065,0.8011460232113804
11098,0.8007382994053774
87,0.8006668426397124
1058,0.8006221325055484
7468,0.7998749563639612
8553,0.7994283405557129
3015,0.798970945134767
890,0.7987965774546114
1111,0.7981974038352176
3133,0.7979732236802223
9314,0.7977704028116407
3398,0.7977668385965792
6772,0.7973968289536423
7169,0.7972379530090185
4781,0.7966649027979772
8519,0.7964928351073833
5937,0.7950026411763825
7298,0.7946824143498626
5591,0.794590341942231
4088,0.7944776001323376
4171,0.7939135730209429
10123,0.7938080027022442
1063,0.7934007502520614
4664,0.7933301656712229
4609,0.7928166489322305
999,0.7924679092570069
5090,0.7922569720897753
6310,0.7920280686724263
6434,0.7914180416553208
7913,0.7913881495314449
4085,0.7913239613601305
3915,0.7909164307829796
667,0.7907330272785872
1843,0.7904894403969841
7357,0.7904294102872468
2745,0.7903433934814535
8565,0.7902341585070841
2308,0.7896866137648141
1647,0.7896566347086488
10772,0.7895882262353372
182,0.7895281260478891
9787,0.789269536389659
55660,0.7888653206872359
2146,0.7888580604673393
10970,0.7888309177532361
7430,0.7883927594652024
8871,0.7882358348211341
950,0.7879459369990359
678,0.7874976855745556
7029,0.7873684843174124
390,0.7870650573583663
8073,0.7869038842156652
687,0.7867422399108744
7057,0.7865429713076871
6597,0.7862412428040967
10036,0.7859872288469995
6790,0.7858600241177461
4087,0.7857708514549807
10576,0.7857638682701152
5036,0.7853575531863642
5547,0.7852620331896071
7157,0.785002951604869
3516,0.7847373368014451
3313,0.7844086782561303
8682,0.784255779760583
133,0.7841640059801592
2040,0.7837691207929239
4751,0.7834699876831274
1999,0.7831919615518074
9833,0.7826871586652834
3308,0.782426182754454
142,0.7821140965486043
26959,0.7820790798226235
4154,0.7817470024395935
10213,0.7816946761140108
7001,0.7816378918580039
26135,0.7810399475837616
23234,0.7807529953150557
4026,0.7807320886718291
2908,0.7805027731362518
7398,0.7804800164080018
2618,0.7795689283162984
10397,0.779375984442242
4000,0.7792161429521621
701,0.7791431403292627
3459,0.7788971378624575
5328,0.7787199697684958
6637,0.7787113137270566
30851,0.7786891002639736
2130,0.7785577063177093
6426,0.7785177447365735
8837,0.7774854463777788
10095,0.7773309801950595
1786,0.7772423765460451
11034,0.7772182643362865
1965,0.777197600393711
4173,0.7770006795171133
5902,0.776961148529078
3725,0.7767102561121851
7078,0.7766745074272464
1054,0.7762479357551318
6422,0.7761764429819574
994,0.7755187216456146
7323,0.7754427621360714
7077,0.7752889176882957
22948,0.7752340622864907
9768,0.7752256036215036
8870,0.7748732169024993
961,0.7748139979611955
3491,0.7746597010463517
10493,0.7745591101725599
10403,0.774473641131772
