ENTREZ,WEIGHT
3592,1.0
26585,0.8531183297058886
6507,0.8429019872369063
6506,0.8351071170292685
2920,0.8124053398253261
6591,0.8080087657778026
6347,0.8079919603266033
133,0.8058439361484517
6285,0.8038770802049968
5806,0.8006879559785303
2921,0.800543282312868
1958,0.8003434188988692
3569,0.7991793632910116
6271,0.7987231321016617
3433,0.7932891762294196
5166,0.7913880188859979
5507,0.7911768639990155
3037,0.7903426360132979
467,0.7898724639143713
6690,0.7877181224027681
9493,0.785295751893865
4502,0.7841043159508339
9242,0.7829770978169472
3371,0.7828497049674255
23621,0.7827541558078173
5449,0.7816262171149206
5743,0.7813187462611377
627,0.7812511486321896
9034,0.7811751185084519
4643,0.7806368511851824
3399,0.7805643255020529
51700,0.7802084958367224
6385,0.7797823134937516
7857,0.7797682461644644
3976,0.779574187694067
2919,0.7794708891821978
3620,0.7793472926730156
2669,0.7792031081587425
27289,0.779192470708487
9358,0.7785624939413089
13,0.7784265422819645
4314,0.7783391971172404
5209,0.7778357971783401
54739,0.7774599949782177
4651,0.7773650979648923
952,0.7773603239614715
7538,0.7770248082975193
7424,0.7766928720079393
9023,0.7766197221817648
3487,0.7762217718786948
54345,0.7760340688599594
1446,0.7759688565772622
1959,0.7758824166851375
4256,0.7757423665273016
1847,0.7751101822342372
4211,0.7749104816639307
7448,0.7749037758209345
710,0.7748339908882915
10493,0.7745068976080336
6697,0.7742972310022147
1893,0.7740235279317673
8744,0.7738613840840312
80176,0.7738185668662414
11174,0.7737875613349783
6364,0.7736658672703078
2634,0.773064035846589
7141,0.7729118851652881
4319,0.772815263950404
55244,0.7724768654456069
8288,0.772444933830257
10397,0.7722779503345178
8436,0.7721719835014138
3913,0.7721309128513294
4973,0.7720092943911354
5187,0.771898025063771
2811,0.771466218664234
1572,0.7714338973219761
5629,0.7711098919036361
1307,0.7708608355437168
5334,0.7706016838208591
2825,0.770601062395559
3699,0.7705875811415068
1969,0.7705211238681304
597,0.7704129110032347
10855,0.7702874077422455
3575,0.7701491592552598
8569,0.7700666313219919
4790,0.770046216496552
5028,0.770011274573869
3437,0.7699628648579173
1843,0.7697152939102156
3642,0.7694923622835683
27063,0.7694607298139768
5732,0.7691195305783405
57823,0.7690669645081154
7046,0.7689956933529711
55888,0.7688296767927818
3627,0.7687335264378183
51657,0.7687195712416672
1282,0.7685846833603025
7200,0.7684855104584625
65124,0.7682311615758084
51365,0.7681807933894851
727,0.7681743458446617
3759,0.7681113856611892
7128,0.7679739669702652
5029,0.7678982464910766
50486,0.7678265075814517
4145,0.7678035612679857
79817,0.7677334113317691
4249,0.767201272751409
6574,0.7671315513542856
8061,0.767108879909093
978,0.7670578221948985
7045,0.7670470175587625
81537,0.7669672676955388
875,0.7667916963826082
4922,0.7667323420298406
977,0.7666206721084665
10371,0.766620016178277
10537,0.7665433603956053
3791,0.7665223009645581
3397,0.7664929180819249
3601,0.7664777042249551
1489,0.7664053371286221
763,0.7663233601027413
5327,0.7663036605752851
5308,0.7661485494365234
2069,0.7660475237268123
4318,0.7658855014409638
55315,0.765856111145595
5287,0.7658376419500554
1591,0.7657623989797635
6414,0.7657540974562287
3593,0.7657156341816647
2015,0.7655190459601162
375035,0.7654418123795061
1118,0.7652639699198764
3162,0.7651454768621448
79173,0.7650717493931096
23143,0.7649342347708397
387032,0.7649201446760796
3574,0.764849306952744
55711,0.7648425299366293
5480,0.7647057068815084
5897,0.764619075859436
1359,0.7645653117174271
4487,0.7645640573212582
80833,0.7643649861123762
3904,0.7643245051547249
72,0.7643151343401817
9955,0.7642565035937101
2059,0.7641206115386538
3675,0.7640385770601938
11131,0.7640303639816071
4908,0.7638860045352995
4496,0.7638224546322552
183,0.7636966038721391
2643,0.7636571833466563
1594,0.7635848164906944
11259,0.7635023374535685
2731,0.7634629537126236
1490,0.7634559716405434
5396,0.7634178315992519
27125,0.7633968309505788
55422,0.7632989224939726
30837,0.7632712362361254
6696,0.763218937225989
9262,0.7629441353647919
3861,0.7628812734776069
440345,0.7628395464708677
54541,0.7626101656478146
26539,0.7624430077434299
10413,0.7623555916343276
3596,0.7623465622631094
84909,0.7623408115813539
8877,0.7622167780115345
22981,0.7621778960686023
4188,0.7620640571350015
136,0.7620298809766102
2232,0.7619166078068833
9844,0.7619121181741497
64288,0.7618675621309314
3489,0.7617986718247718
7124,0.7616938079656508
5347,0.7616841144218391
10525,0.7616368652487582
6372,0.7616298374828998
23657,0.7615003277700574
5176,0.7613854588538838
4803,0.7613581886125682
5027,0.7612670503718997
2318,0.7612391891471257
8612,0.7612254386037367
6248,0.7612021310046964
6248,0.7612021310046964
6402,0.7611917966663231
10066,0.7610921203807965
10803,0.7610385401847399
9182,0.7610128507093217
8900,0.761012389165721
1906,0.7609979340480026
1012,0.7609706550757873
5292,0.7609697251651468
6876,0.7609296915420605
7068,0.7608766491647945
3726,0.760784293630405
4312,0.7606706940560575
7306,0.7606310440614306
6583,0.7606230596959815
1293,0.7605985984434172
9945,0.7605512324460864
3485,0.7605401952702588
576,0.7605208584124497
59338,0.7605089395863034
4286,0.7603346989292237
27161,0.7603163387846417
1901,0.7602400922299559
23562,0.7600991310538758
54209,0.760012506180652
7077,0.7599895228151381
9739,0.7599846284323006
57007,0.7599559917508503
8353,0.7599474353563698
8353,0.7599474353563698
8353,0.7599474353563698
8353,0.7599474353563698
8353,0.7599474353563698
8353,0.7599474353563698
8353,0.7599474353563698
8353,0.7599474353563698
8353,0.7599474353563698
8353,0.7599474353563698
29844,0.7598426332571235
2131,0.7598178189264959
10076,0.7597838377943904
25825,0.7597656306886844
3212,0.7597293807942069
5179,0.759691822020728
7079,0.7596831150802528
4600,0.7595653421046658
65108,0.75955662984501
1509,0.759555874936189
8460,0.7594926683218994
57817,0.7593745973171167
2633,0.7593703850106452
5055,0.7593358360560036
55122,0.7592662318708254
1836,0.7592213734058226
53358,0.7592122641693555
23601,0.7592112165970426
3606,0.7591521867957118
57124,0.7590828299718198
22795,0.7590729730531733
716,0.7590720106614135
83700,0.7590683854692011
23764,0.7590645636650286
10293,0.7590303250605415
5092,0.758991311607458
57018,0.7589168975260205
22854,0.7589088071685306
22822,0.7588737743118952
22915,0.7588595790237462
1466,0.7588521404170894
10,0.7588358700785671
10379,0.7588252538856495
10379,0.7588252538856495
26277,0.7588023905002261
1471,0.7586237451854876
83744,0.7585639331893346
4053,0.7585497500127896
2079,0.7584667221153083
23539,0.7584483067396419
8870,0.7584446968807819
4504,0.7582702122586282
3778,0.7582449675008314
5654,0.7582435298875776
4321,0.7582416925138593
5571,0.7582362098846926
2730,0.7582041345700488
5565,0.7581732606846303
718,0.7581714165029811
9388,0.7581625195452444
9595,0.7581227941516193
730,0.758086997356737
7096,0.7580573370741797
29968,0.7579048682694314
10507,0.7578954590187679
3155,0.7578443543740472
3036,0.7578134243425834
8974,0.757762517061952
6446,0.7576989159443472
3625,0.7576935336895154
11143,0.7576915802901996
6360,0.7576871924391353
9095,0.7576378132210908
91543,0.7576325486899622
81578,0.7575808738577632
3459,0.7575742925890476
8882,0.757534586083942
11069,0.7573692583343872
6282,0.7573635213654175
27113,0.7573086731844683
3765,0.7573078111011353
2013,0.7572713836886953
3678,0.7572610569375207
682,0.757258192562607
