ENTREZ,WEIGHT
4176,1.0
10606,0.9997603836585611
1434,0.9970575197131155
26135,0.9872294866977636
10492,0.984201192494043
4173,0.9839481097944152
890,0.9832180110647264
22948,0.9813628025382042
3838,0.9784995246375461
3015,0.9770218054919315
11222,0.9770107821591614
10576,0.9755427597065314
1019,0.9742723890532234
2237,0.9739709602801216
7520,0.9735210846746094
4085,0.9709193746637763
5902,0.97014387805282
7157,0.9684967671600706
10213,0.9670631049508156
4172,0.9665080577778302
6637,0.9658671839947317
6241,0.9655790303930551
5901,0.9655292700357379
9184,0.964967823344673
5111,0.9649308107192298
8520,0.9645222654132541
6632,0.9594954057082135
142,0.9592625555612104
9319,0.9591690590429498
5985,0.9575022199034917
3608,0.9556590731956494
7203,0.9554842287976253
1164,0.9549651143141213
471,0.9538057234374677
10856,0.9533973227396062
7431,0.9533728419137932
10574,0.9530304599945034
908,0.9528224111190335
891,0.9527591308463237
6628,0.9524051127452584
7153,0.9522437775841557
7298,0.9522275087774927
9221,0.9522105832356886
3065,0.9513950070068002
6790,0.950750119766983
4174,0.9502956173795207
6240,0.9487132659200734
7398,0.9486314347433245
5984,0.9477710718153796
6119,0.9470316555608611
509,0.9469816080937032
5245,0.9458735955550857
5686,0.9454417901758754
7334,0.9449275001817292
991,0.9447929305996965
7534,0.9445723225049198
5682,0.942415422694403
5682,0.942415422694403
6636,0.9418364641713339
3326,0.9409659835841875
672,0.9408609304689841
4171,0.9408283786787512
51203,0.9401934335719093
6059,0.9394596542497535
6749,0.9386934432564285
4175,0.9383340482978089
3329,0.9382785452674525
3320,0.9371851018635577
7965,0.9369316891020911
4869,0.9369090833279139
4436,0.9365381114594449
3336,0.936204517061135
10236,0.9361293583537154
3832,0.935528779278237
11335,0.9352428103672299
1719,0.9351316455581282
3066,0.9348066077107768
10772,0.9342507549817598
5685,0.9340140362792158
5717,0.9337110190697757
3609,0.9333841559548108
3014,0.9316352199772875
1058,0.9312115378375521
5683,0.9290275355357869
5683,0.9290275355357869
6950,0.9287906006628861
2885,0.9287345577194981
6635,0.9285149269521134
6418,0.9284257681277892
3735,0.9284116540644534
6434,0.9282384095505285
5036,0.928095021272973
7083,0.9275861459597834
7913,0.9273570297243385
11004,0.92667531456183
1854,0.926668642880107
27258,0.9262933994399678
2956,0.9262177321222735
396,0.9262014668140457
22827,0.9260172282003529
10980,0.9258856863953595
6597,0.9244325933613797
10728,0.9240661883069112
5591,0.9237874462299185
23246,0.9237114152031263
990,0.9235046913189651
5983,0.9223271283217811
8886,0.9216375747950349
328,0.9216087670636552
10051,0.9214995212106412
7443,0.9214656499057081
1965,0.9211430984570517
5688,0.9207371175593912
6426,0.9205880932836108
2130,0.9204295689232691
5982,0.9202370043439947
10657,0.9194438308701143
220988,0.9193576244141402
3308,0.9193555286863093
1111,0.9185177666786914
2534,0.9181260015371162
2023,0.917961413325358
5689,0.9178023582101931
5706,0.9174048795186813
6633,0.9170955634215583
51377,0.9170203074356467
5052,0.9160035933170034
10971,0.9159550338023188
9055,0.9158442813140864
29127,0.9157482909423491
22974,0.9152028750910544
4830,0.9147331264475558
8833,0.9146178934705973
7884,0.9142953528469431
5691,0.914206080241035
3182,0.9133696137902432
10969,0.913360971958046
11331,0.9131426805603573
3183,0.9129490021414326
6427,0.912940938595161
3843,0.9127471130404563
11065,0.9122729751056731
23234,0.9121284753146524
27338,0.9117086561073182
5694,0.9115644381143773
5684,0.9115547460188143
10615,0.9109671615438815
701,0.9109623314496993
4678,0.9107298735854052
8662,0.9100228605749752
5707,0.9095432255719917
5557,0.9094932877835409
10036,0.909264217943581
1163,0.909121050433803
1163,0.909121050433803
10197,0.9091190761621353
10592,0.9091130128602114
4288,0.9089777894187154
5425,0.9088072978623052
5725,0.9087664425441018
332,0.9085957654973342
25804,0.9082322557189431
51514,0.9081731472300627
3301,0.9080283126149347
1977,0.9076587399925298
1665,0.9076376106864323
1537,0.9074215668963062
4691,0.9071245256927454
51053,0.906884622223149
3161,0.9068544575749455
10987,0.9067512291045976
6627,0.906360504848382
6921,0.9062985402988741
2739,0.9059768482931483
7384,0.9059688962389085
518,0.9057041845924902
6634,0.9055708272642178
3276,0.905423191336233
4831,0.9044368011270414
4831,0.9044368011270414
86,0.9042397155064932
9833,0.9033369121759112
5499,0.9032084395796935
8607,0.9031762516817221
11030,0.9031357007640572
1033,0.9026357369739924
10797,0.9026329684292063
708,0.9024115562986605
1786,0.90223717726585
6428,0.9021212365974782
7532,0.9014889525730023
64151,0.901356224413663
7329,0.9009769681395636
8533,0.9005542960952913
11340,0.9003090479867186
9837,0.899896411983693
158,0.8998363007259167
7341,0.8995558782824868
6741,0.8976563934988251
22919,0.8973614283878957
9128,0.8972984657584941
516,0.8970594059430772
203068,0.896740635057893
26271,0.8966699136307708
9232,0.8966100047144558
9521,0.8965801033647505
10403,0.8958177020396854
3312,0.895748882625965
1937,0.8954580848479754
10212,0.8954294316155751
5714,0.8948022379432548
2618,0.8947330435741561
4609,0.894630913814098
6502,0.8945716355320295
57122,0.8945422233222471
1503,0.8941004442691904
5427,0.8938388739615988
7419,0.8938012123122261
4522,0.8936495674150451
10146,0.8933050176561896
79017,0.8931410565985589
10528,0.893027413578201
9126,0.8928411711301425
5347,0.8927543087998993
10921,0.8926019719634231
81620,0.8917444312473672
3945,0.8912635388956038
2547,0.8906908357037773
8317,0.8905666857087688
5928,0.8903886988546166
25,0.8903541708145426
7019,0.8899593494138984
10128,0.8898624351620745
8872,0.8896349422923757
